batch_size,prompt_type,prompt_length,total_output_tokens,batch_time,avg_token_latency,avg_throughput,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent
8,simple,short,395.0,5.461585998535156,0.0138267999962915,72.32331416294504,NVIDIA GeForce RTX 3060 Ti,6710.0,8192,94.0
8,simple,short,898.0,12.20719075202942,0.0135937536214136,73.56319879335952,NVIDIA GeForce RTX 3060 Ti,6702.0,8192,94.0
8,simple,short,163.0,2.37729287147522,0.0145846188434062,68.56538458336898,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,91.0
8,simple,short,592.0,8.102132320404053,0.0136860343250068,73.0671848581309,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,92.0
8,simple,short,326.0,4.558066368103027,0.0139817986751626,71.52155621983066,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,91.0
8,simple,short,369.0,5.109581232070923,0.0138471036099483,72.21726854716108,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,406.0,5.652088165283203,0.0139213994218798,71.83185897448877,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,297.0,4.156067132949829,0.0139934920301341,71.46179079864861,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,91.0
8,simple,short,296.0,4.126561880111694,0.0139410874328097,71.73041592483962,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,485.0,6.662102460861206,0.0137362937337344,72.79984101855202,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,544.0,7.453119039535522,0.0137005864697344,72.98957619143327,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,862.0,11.687183141708374,0.0135582171017498,73.75601028478425,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,625.0,8.517712593078613,0.0136283401489257,73.37650726884905,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,280.0,3.939560413360596,0.0140698586191449,71.07391958006535,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
8,simple,short,570.0,7.788616895675659,0.013664240167852,73.1837253821627,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,979.0,13.261062145233154,0.0135455180237315,73.82515738770692,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,1117.0,15.068022966384888,0.0134897251265755,74.13049492238663,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,722.0,9.838513135910034,0.0136267494957202,73.38507252327992,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,508.0,6.97701096534729,0.0137342735538332,72.81054917687285,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,565.0,7.942509174346924,0.0140575383616759,71.13620993034073,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,0.0
8,simple,short,424.0,5.838166952133179,0.0137692616795593,72.62553528810558,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,465.0,6.421513319015503,0.0138097060623989,72.4128374261926,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,583.0,8.010009288787842,0.0137392955210769,72.783935571219,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,713.0,9.769015789031982,0.0137012844165946,72.98585808413885,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,528.0,7.254010200500488,0.013738655682766,72.78732527334616,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,943.0,12.810019969940186,0.0135843265853024,73.61424901856755,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
8,simple,short,313.0,4.389005661010742,0.0140223823035486,71.31455827922522,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,398.0,5.475507736206055,0.0137575571261458,72.68732310764148,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,338.0,4.733010053634644,0.0140029883243628,71.41332812940847,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,539.0,7.397510051727295,0.013724508444763,72.86235452618888,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,89.0
8,simple,short,324.0,4.534007787704468,0.0139938511966187,71.45995665879494,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,799.0,10.843019485473633,0.0135707377790658,73.6879612796434,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,346.0,4.82537055015564,0.0139461576594093,71.70433781273854,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,355.0,4.93050742149353,0.0138887532999817,72.00070289975646,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,830.0,11.2985200881958,0.0136126748050551,73.46094829420605,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,88.0
8,simple,short,506.0,6.942013263702393,0.0137193938017833,72.88951789327675,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,188.0,2.7295053005218506,0.0145186452155417,68.87694996014719,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,628.0,8.561014175415039,0.0136321881774124,73.35579490143228,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,90.0
8,simple,short,568.0,7.736510515213013,0.0136206171042482,73.41811258229266,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,876.0,11.834019660949709,0.0135091548640978,74.0238756650586,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,572.0,7.873074769973755,0.0137641167307233,72.652682301645,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,305.0,4.273010730743408,0.014009871248339,71.3782434023836,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,short,338.0,4.713505744934082,0.0139452832690357,71.70883378327714,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,short,415.0,5.721508979797363,0.0137867686260177,72.53331270917587,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,417.0,5.743511438369751,0.0137734087251073,72.60366841340566,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
8,simple,short,383.0,5.304594039916992,0.0138501149867284,72.20156662657512,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
8,simple,short,784.0,10.590493440628052,0.0135082824497806,74.02865639785583,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
8,simple,short,645.0,8.747654914855957,0.0135622556819472,73.73404715641105,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,short,627.0,8.576146841049194,0.0136780651372395,73.1097556537749,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,93.0
8,simple,long,3682.0,50.65555286407471,0.0137576189201723,72.68699662364759,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
8,simple,long,3221.0,44.02427339553833,0.0136678899085806,73.16418311009386,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,3625.0,49.645368576049805,0.0136952740899447,73.0178887572766,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
8,simple,long,3936.0,54.04708981513977,0.0137314760709196,72.82538270723765,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,3150.0,43.09886193275452,0.0136821783913506,73.0877767704127,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,94.0
8,simple,long,3592.0,49.29239153862,0.013722826152177,72.87128678237718,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,3188.0,43.67667841911316,0.0137003382745022,72.99089847008406,NVIDIA GeForce RTX 3060 Ti,6664.0,8192,94.0
8,simple,long,3385.0,46.34779620170593,0.0136921111378747,73.03475628632819,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
8,simple,long,3531.0,48.44574809074402,0.0137201212378204,72.8856533164905,NVIDIA GeForce RTX 3060 Ti,6669.0,8192,93.0
8,simple,long,3516.0,48.195744037628174,0.0137075494987565,72.95249964924145,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,3557.0,48.7822642326355,0.013714440324047,72.91584464052727,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
8,simple,long,3025.0,41.31346035003662,0.0136573422644749,73.22068823018158,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,4130.0,56.81469488143921,0.0137565847170554,72.69246114264057,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,92.0
8,simple,long,3419.0,46.85916066169739,0.0137055164263519,72.96332140226929,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
8,simple,long,3542.0,48.50716829299927,0.0136948527083566,73.02013546956924,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,95.0
8,simple,long,3399.0,46.5715537071228,0.0137015456625839,72.98446647014369,NVIDIA GeForce RTX 3060 Ti,6661.0,8192,94.0
8,simple,long,3318.0,45.3692364692688,0.0136736698219616,73.13325632551636,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
8,simple,long,3450.0,47.30576729774475,0.0137118166080419,72.92979687414297,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,92.0
8,simple,long,3548.0,48.66229057312012,0.0137154144794588,72.91066569644443,NVIDIA GeForce RTX 3060 Ti,6656.0,8192,94.0
8,simple,long,3691.0,50.58917307853699,0.0137060886151549,72.96027539864943,NVIDIA GeForce RTX 3060 Ti,6619.0,8192,94.0
8,simple,long,3701.0,50.79667329788208,0.0137251211288522,72.85910197891462,NVIDIA GeForce RTX 3060 Ti,6624.0,8192,94.0
8,simple,long,3709.0,50.96260333061218,0.0137402543355654,72.7788566046837,NVIDIA GeForce RTX 3060 Ti,6619.0,8192,94.0
8,moderate,short,1159.0,15.649347066879272,0.0135024564856594,74.06059786691938,NVIDIA GeForce RTX 3060 Ti,7032.0,8192,94.0
8,moderate,short,738.0,10.263535022735596,0.013907229028097,71.90505009874238,NVIDIA GeForce RTX 3060 Ti,7097.0,8192,92.0
8,moderate,short,818.0,11.042029857635498,0.0134988140068893,74.08058215259742,NVIDIA GeForce RTX 3060 Ti,6974.0,8192,94.0
8,moderate,short,846.0,11.48730731010437,0.0135783774351115,73.64650193138374,NVIDIA GeForce RTX 3060 Ti,6962.0,8192,94.0
8,moderate,short,786.0,10.642019510269163,0.0135394650257877,73.85816190635042,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,92.0
8,moderate,short,1420.0,19.238036394119263,0.0135479129536051,73.81210695879906,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
8,moderate,short,1920.0,26.104900360107425,0.0135963022708892,73.54940924938658,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
8,moderate,long,3906.0,53.81697845458984,0.0137780282781848,72.57932556165038,NVIDIA GeForce RTX 3060 Ti,6952.0,8192,94.0
8,moderate,long,4250.0,58.44840288162232,0.0137525653839111,72.71370628565643,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
8,moderate,long,4636.0,63.83998346328735,0.0137704882362569,72.61906642983449,NVIDIA GeForce RTX 3060 Ti,6957.0,8192,94.0
8,complex,short,2509.0,43.36433100700378,0.0172835117604638,57.85861194525913,NVIDIA GeForce RTX 3060 Ti,6960.0,8192,95.0
8,moderate,long,4278.0,58.87307476997376,0.0137618220593674,72.66479654264381,NVIDIA GeForce RTX 3060 Ti,6384.0,8192,94.0
8,moderate,long,4270.0,58.752641677856445,0.0137594008613246,72.67758313596545,NVIDIA GeForce RTX 3060 Ti,6367.0,8192,94.0
8,moderate,long,4089.0,56.30663084983826,0.0137702692222641,72.62022142480481,NVIDIA GeForce RTX 3060 Ti,6366.0,8192,95.0
8,moderate,long,4279.0,58.81161904335022,0.0137442437586703,72.75773171362509,NVIDIA GeForce RTX 3060 Ti,6366.0,8192,95.0
8,moderate,long,4504.0,62.0061252117157,0.0137669016899901,72.63798511229976,NVIDIA GeForce RTX 3060 Ti,6378.0,8192,94.0
8,complex,short,2735.0,37.39207720756531,0.0136716918492012,73.14383699033026,NVIDIA GeForce RTX 3060 Ti,6385.0,8192,94.0
8,complex,short,2885.0,39.3665783405304,0.0136452611232341,73.28551582624362,NVIDIA GeForce RTX 3060 Ti,6394.0,8192,95.0
8,complex,short,2894.0,39.591097593307495,0.0136804069085374,73.0972409436106,NVIDIA GeForce RTX 3060 Ti,6393.0,8192,94.0
8,complex,short,3119.0,42.91349697113037,0.0137587358035044,72.68109616185035,NVIDIA GeForce RTX 3060 Ti,6408.0,8192,93.0
8,complex,short,2967.0,40.65397238731384,0.0137020466421684,72.98179798355594,NVIDIA GeForce RTX 3060 Ti,6400.0,8192,93.0
8,complex,long,4243.0,58.47868013381958,0.0137823898500635,72.55635712520424,NVIDIA GeForce RTX 3060 Ti,6399.0,8192,95.0
8,complex,long,4611.0,63.49573802947998,0.0137704918736673,72.61904724785137,NVIDIA GeForce RTX 3060 Ti,6407.0,8192,94.0
8,complex,long,4667.0,64.24147653579712,0.0137650474685659,72.64776981580458,NVIDIA GeForce RTX 3060 Ti,6408.0,8192,94.0
8,complex,long,4855.0,66.77399826049805,0.0137536556664259,72.70794211033646,NVIDIA GeForce RTX 3060 Ti,6416.0,8192,92.0
8,complex,long,4440.0,61.17045092582703,0.0137771285868979,72.58406522756839,NVIDIA GeForce RTX 3060 Ti,6407.0,8192,94.0
8,complex,short,2509.0,36.94029566902199,0.0136591871138358,68.49983148863224,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2571.0,36.568662734297455,0.014200298060421,67.66625871035785,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2632.0,40.75809465530792,0.015804211361354,61.45459351072047,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2694.0,44.58195638563094,0.0151019373231805,68.7865628160376,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2756.0,31.25516467760801,0.0124347899342274,74.97618528838854,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2818.0,40.02676192819988,0.0139303202479082,72.76682872892619,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2879.0,44.82030370899112,0.0149051624959802,77.78026715014587,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,2941.0,40.70643355853701,0.0147122826256577,66.37964594083655,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3003.0,38.62969793409426,0.0131644644819607,70.61398830632623,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3065.0,41.264884254580586,0.0136794840457552,70.20182485974277,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3126.0,44.411746332744976,0.0150091115186724,63.87431055950706,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3188.0,45.7065891581026,0.0142383437969969,69.28343794981065,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3250.0,41.11799157250728,0.0137517822422083,66.18661362208803,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3312.0,50.7308140806755,0.0151499124544969,71.64946920940372,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3373.0,54.2510683450758,0.0157686011121471,70.36897681541035,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3435.0,52.24022125036502,0.015031612997621,71.9188145220121,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3497.0,49.55571359391047,0.0148965942105803,71.74371649861297,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3559.0,46.60811640767557,0.0133625814181154,72.9033059027901,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3620.0,49.73214086581524,0.0140554571890617,66.83074616694495,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3682.0,50.42827241147991,0.0142373983057953,67.83978582021642,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3744.0,55.759686694999765,0.0148747205592358,72.95429394619852,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3805.0,50.32681807843668,0.0138899030213681,73.93701895160008,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3867.0,57.83112463375495,0.0145021646690386,73.9832472573554,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3929.0,51.52820792736792,0.0131076839342448,73.89095800642015,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,3991.0,58.707196798561625,0.014509571586378,76.24096907989656,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4052.0,55.95159105842175,0.0143392607010592,70.74183989556815,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4114.0,57.33803071355525,0.013881318427843,69.99745077620265,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4176.0,62.21817118890758,0.0144351467565907,72.18467664143746,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4238.0,52.47394364816704,0.0137808914599218,70.74900913805524,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4299.0,62.40610645689622,0.01483251276285,76.22410984941301,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4361.0,62.506769452889486,0.0136295073765032,73.71768052764473,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4423.0,59.16897923115455,0.0136056060563984,71.98922958096887,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4485.0,60.61606898302608,0.0132544040756851,77.08324078996145,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4546.0,56.9047837053965,0.0126418500189577,73.68887581182132,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4608.0,58.25560638513669,0.0130370563434386,77.4361298906941,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4670.0,62.33249913151389,0.0131411082413943,72.57744868712186,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4732.0,62.2719544411777,0.0140140112868397,73.75256109245859,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4793.0,65.3966623281208,0.013002796361863,67.30606314858778,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,complex,short,4855.0,69.24333995582488,0.0142593143995718,66.9579176484716,NVIDIA GeForce RTX 3060 Ti,6452.0,8192,94.0
8,moderate,short,738.0,11.368849419667397,0.014572258713227,72.92335163002086,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,853.0,11.325775854186064,0.012466994343231,69.67956860509192,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,967.0,12.566660394790858,0.0135154584883534,72.64521272396635,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1082.0,15.177858433745904,0.0138751733474046,68.34845186898968,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1197.0,16.799487783222812,0.0151175168988153,75.6511958537807,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1311.0,18.929501788200884,0.013252673153222,72.3077468700912,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1426.0,21.239070950473696,0.0147774866540287,73.61847304539045,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1541.0,21.50413928121727,0.0142961104813497,77.42002757362225,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1655.0,20.93678387567813,0.0135565506094361,79.03403245616356,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1770.0,24.4537717940494,0.0148724755586898,77.99471982307847,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1884.0,26.87150020462064,0.0136264469721946,70.18622178046816,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,1999.0,26.9608780602014,0.0137527848159182,77.1092131360544,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2114.0,28.914213281891584,0.0133689232962963,72.39457233547577,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2228.0,30.315835008058148,0.0138354153536301,76.14187404309187,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2343.0,32.8448352675873,0.0145299054016205,66.31872836738033,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2458.0,34.96649444570991,0.0137952859197767,71.6086722003718,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2572.0,36.30020379331663,0.0154307113123277,73.06676991451842,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2687.0,32.206818095367545,0.0125933456085692,74.9790478082378,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2802.0,34.25388907391932,0.0130943117036055,76.61093830463098,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,2916.0,35.22437542019562,0.0127716324426748,75.90193350665298,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3031.0,42.81128770600592,0.0135321134540769,73.7319288689007,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3146.0,47.28028306538652,0.0142865795268169,70.24734826976103,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3260.0,42.3248412099956,0.0129262679648241,71.81104602961972,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3375.0,46.36637935759382,0.0139853782205652,73.97847246093079,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3490.0,53.66238705544755,0.0144479268354786,76.9381670416052,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3604.0,48.13894503213788,0.0137401090337347,74.33167616026287,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3719.0,54.57184045737873,0.0134385215726313,75.90266485879837,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3833.0,51.093091763113165,0.0138590349450836,74.56001860018932,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,3948.0,59.41730502969207,0.013697432921796,73.38906289097021,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4063.0,53.38508326115002,0.0123795768860005,74.99270904130664,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4177.0,54.88241029029443,0.012426375430157,69.33042258531175,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4292.0,58.27412154156325,0.0140478255006485,72.27535955903689,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4407.0,60.23050742475963,0.0140582486287717,73.26094708724374,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4521.0,61.82564237158023,0.0133056745485388,73.62834731954561,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
8,moderate,short,4636.0,67.89393539759875,0.0145442068765638,78.30969220371742,NVIDIA GeForce RTX 3060 Ti,6778.0,8192,94.0
32,simple,short,2571.0,34.73454236984253,0.0135101292764848,74.01853672418646,NVIDIA GeForce RTX 3060 Ti,6710.0,8192,94.0
32,simple,short,1724.0,23.623865365982056,0.0137029381473213,72.97704983040283,NVIDIA GeForce RTX 3060 Ti,6710.0,8192,92.0
