timestamp,prompt_type,prompt_length,input_tokens,output_tokens,prompt_eval_time,output_eval_time,total_time,avg_token_latency,throughput,model_name,gpu_name,gpu_mem_used_MB,gpu_mem_total_MB,gpu_util_percent,batch_size
2025-11-03T20:40:26.721852,simple,short,7,11,0.13950181007385254,0.1685011386871338,0.30800294876098633,0.015318285335193981,65.28145795159499,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,93,1
2025-11-03T20:40:27.719866,simple,short,7,43,0.2200019359588623,0.6995053291320801,0.9195072650909424,0.016267565793769305,61.47201201934056,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:27.998870,simple,short,5,16,0.9475092887878418,0.24950027465820312,1.197009563446045,0.015593767166137695,64.12818591850775,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:28.292872,simple,short,5,16,1.2455086708068848,0.24750137329101562,1.4930100440979004,0.015468835830688477,64.64610594781215,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:30.030388,simple,short,7,103,1.521510362625122,1.710017442703247,3.231527805328369,0.01660211109420628,60.2333037241857,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:30.262391,simple,short,5,13,3.2585270404815674,0.20450305938720703,3.4630300998687744,0.015731004568246696,63.568731142480075,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:30.694895,simple,short,6,25,3.4880266189575195,0.40450572967529297,3.8925323486328125,0.01618022918701172,61.80382171611793,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:30.872894,simple,short,5,10,3.918531894683838,0.1510026454925537,4.069534540176392,0.01510026454925537,66.22400533037762,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:31.070897,simple,short,7,11,4.099031686782837,0.17050433158874512,4.269536018371582,0.015500393780795011,64.51449002792432,llama3,NVIDIA GeForce RTX 3060 Ti,6416,8192,91,8
2025-11-03T20:40:32.352406,simple,short,7,43,0.5775039196014404,0.6430068016052246,1.220510721206665,0.014953646548958711,66.87332061286646,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:34.465921,simple,short,7,125,1.2455110549926758,2.0860142707824707,3.3315253257751465,0.016688114166259767,59.92288823274066,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:35.182928,simple,short,6,37,3.3525261878967285,0.6900062561035156,4.042532444000244,0.01864881773252745,53.6227022185857,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:35.369929,simple,short,8,10,4.068533658981323,0.15800166130065918,4.226535320281982,0.015800166130065917,63.29047376895068,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:35.549431,simple,short,8,10,4.260034561157227,0.15250253677368164,4.412537097930908,0.015250253677368163,65.5726797177171,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:39.343462,simple,short,6,212,4.45153546333313,3.7470319271087646,8.198567390441895,0.017674678901456436,56.578114124472016,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:39.989968,simple,short,7,36,8.232568502426147,0.6180040836334229,8.85057258605957,0.01716678010092841,58.25204226539362,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:40.451970,simple,short,6,25,8.868571996688843,0.4340038299560547,9.302575826644897,0.017360153198242186,57.60317830036521,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:40.956475,simple,short,6,27,9.348074674606323,0.4745047092437744,9.822579383850098,0.017574248490510164,56.90143738094891,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:43.561496,simple,short,7,144,9.840579986572266,2.5770208835601807,12.417600870132446,0.01789597835805681,55.878476157733935,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:44.137000,simple,short,4,32,12.450099468231201,0.54500412940979,12.995103597640991,0.01703137904405594,58.71515145152068,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:44.331502,simple,short,7,11,13.013106346130371,0.16750097274780273,13.180607318878174,0.015227361158891157,65.67126040851186,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:44.543006,simple,short,7,12,13.230811595916748,0.18400168418884277,13.41481328010559,0.015333473682403564,65.21679436197051,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:44.795006,simple,short,7,14,13.43510913848877,0.2245023250579834,13.659611463546753,0.01603588036128453,62.36015594218967,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:46.085017,simple,short,5,70,13.697109937667847,1.2590117454528809,14.956121683120728,0.017985882077898297,55.59916359225085,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:46.530019,simple,short,6,24,14.982121467590332,0.41700243949890137,15.399123907089233,0.017375101645787556,57.55362013910528,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:46.816522,simple,short,6,16,15.427126169204712,0.2565004825592041,15.683626651763916,0.016031280159950256,62.37805028810019,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:47.024023,simple,short,5,10,15.696630001068115,0.17899799346923828,15.875627994537354,0.017899799346923827,55.86654803322447,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:49.101042,simple,short,8,122,15.925628423690796,2.045018434524536,17.970646858215332,0.016762446184627345,59.657163935720135,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:49.327543,simple,short,5,13,17.99264693260193,0.1985020637512207,18.19114899635315,0.01526938951932467,65.49050299191187,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:53.268074,simple,short,6,231,18.22464656829834,3.913532257080078,22.138178825378418,0.01694169808259774,59.02596039219853,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:58.804621,simple,short,6,320,22.18968176841736,5.488044261932373,27.67772603034973,0.017150138318538666,58.308567629395554,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:40:58.998621,simple,short,5,11,27.679224491119385,0.16700220108032227,27.846226692199707,0.015182018280029297,65.86739533276798,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:03.970660,simple,short,5,290,27.88822889328003,4.944535732269287,32.832764625549316,0.01705012321472168,58.65060254441825,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:04.196663,simple,short,5,13,32.85726618766785,0.198500394821167,33.055766582489014,0.015269261140089769,65.49105361584778,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:04.341667,simple,short,4,8,33.07626962661743,0.11750340461730957,33.19377303123474,0.014687925577163696,68.08313364242308,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:04.754667,simple,short,8,23,33.26176905632019,0.36550235748291016,33.6272714138031,0.01589140684708305,62.927090698930485,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:04.966169,simple,short,7,12,33.650771141052246,0.18400239944458008,33.834773540496826,0.01533353328704834,65.21654085067676,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:05.175170,simple,short,7,12,33.84777283668518,0.18100190162658691,34.02877473831177,0.015083491802215576,66.29764600350116,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:05.369672,simple,short,5,11,34.05227470397949,0.16700196266174316,34.219276666641235,0.015181996605613014,65.8674893676557,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:07.686191,simple,short,6,137,34.25777554512024,2.2895190715789795,36.54729461669922,0.016711818040722477,59.83789421134509,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:07.912696,simple,short,5,13,36.56729483604431,0.19950556755065918,36.76680040359497,0.015346582119281475,65.16108878364506,llama3,NVIDIA GeForce RTX 3060 Ti,6427,8192,94,32
2025-11-03T20:41:12.159215,simple,short,6,186,0.9935052394866943,3.201014757156372,4.194519996643066,0.017209756758905227,58.10657373077326,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:12.338218,simple,short,4,10,4.197509288787842,0.15400195121765137,4.351511240005493,0.015400195121765136,64.9342422023405,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:12.568221,simple,short,3,13,4.392524003982544,0.20400500297546387,4.596529006958008,0.015692692536574144,63.72392740566043,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:13.102723,simple,short,6,31,4.587526321411133,0.5080037117004395,5.095530033111572,0.01638721650646579,61.023176181594785,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:13.525227,simple,short,6,24,5.148530721664429,0.38750362396240234,5.536034345626831,0.016145984331766765,61.934904645765606,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:13.753230,simple,short,5,13,5.586030721664429,0.20200395584106445,5.788034677505493,0.015538765833928036,64.35517535225065,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:14.184232,simple,short,6,25,5.808038711547852,0.4049999713897705,6.213038682937622,0.01619999885559082,61.72839942237944,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:14.482236,simple,short,8,17,6.24103856086731,0.27300405502319336,6.514042615890503,0.016059062060187843,62.27013733754155,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:17.390258,simple,short,8,172,6.50130033493042,2.8835232257843018,9.384823560714722,0.01676466991735059,59.649250771412454,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:21.497794,simple,short,4,241,9.430423736572266,4.082034587860107,13.512458324432373,0.016937902854191316,59.039186173661875,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:21.740293,simple,short,6,14,13.524097204208374,0.21750116348266602,13.74159836769104,0.015535797391619002,64.36747176810272,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:24.625317,simple,short,4,170,13.801601886749268,2.8570220470428467,16.658623933792114,0.01680601204142851,59.502515976717106,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:24.937820,simple,short,6,17,16.65162420272827,0.2850027084350586,16.93662691116333,0.01676486520206227,59.648555950034634,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:28.663850,simple,short,5,218,16.989121675491333,3.7000319957733154,20.68915367126465,0.01697262383382255,58.91840942160217,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:32.362879,simple,short,6,217,20.727654695510864,3.6725292205810547,24.40018391609192,0.016924097790696105,59.08734470618236,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:32.507882,simple,short,4,8,24.37318515777588,0.1190032958984375,24.492188453674316,0.014875411987304688,67.22502884985255,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:32.737883,simple,short,5,13,24.53668975830078,0.20400071144104004,24.74069046974182,0.015692362418541543,63.725267957005336,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:32.981913,simple,short,7,14,24.795191049575806,0.2175290584564209,25.012720108032227,0.01553778988974435,64.35921756543031,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:37.301420,simple,short,5,253,25.02869176864624,4.293534755706787,29.322226524353027,0.016970493105560425,58.92580691555436,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:37.495921,simple,short,6,11,29.335225820541382,0.16800212860107422,29.503227949142456,0.015272920781915838,65.47536088736,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:37.727425,simple,short,7,13,29.536092519760132,0.20500469207763672,29.74109721183777,0.015769591698279746,63.413182733772786,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:37.922924,simple,short,7,11,29.734230279922485,0.1685009002685547,29.90273118019104,0.015318263660777699,65.28155032090828,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:41.172452,simple,short,6,191,29.9722318649292,3.2230260372161865,33.195257902145386,0.016874481870241813,59.26107881057386,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:41.349454,simple,short,5,10,33.225258350372314,0.15050196647644043,33.375760316848755,0.015050196647644043,66.44431454366013,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:42.012958,simple,short,7,39,33.39575958251953,0.6355056762695312,34.03126525878906,0.01629501734024439,61.36845264535337,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:42.442961,simple,short,6,25,34.025763273239136,0.4035048484802246,34.42926812171936,0.016140193939208985,61.95712416879478,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:42.847464,simple,short,6,22,34.49076819419861,0.3535006046295166,34.844268798828125,0.016068209301341663,62.234688461302405,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:43.360971,simple,short,4,30,34.898770570755005,0.4860060214996338,35.38477659225464,0.01620020071665446,61.72763026151643,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:44.090474,simple,short,7,43,35.40077328681946,0.7020058631896973,36.102779150009155,0.01632571774859761,61.253049660612966,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:44.235477,simple,short,4,8,36.15177869796753,0.11800289154052734,36.26978158950806,0.014750361442565918,67.79494888269285,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:49.206017,simple,short,7,288,36.293781042099,4.942041397094727,41.235822439193726,0.017159865962134466,58.27551346884838,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:49.418517,simple,short,8,12,41.25582242012024,0.18500089645385742,41.4408233165741,0.015416741371154785,64.86455055093757,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:50.062524,simple,short,5,38,41.48182487487793,0.6170053482055664,42.098830223083496,0.016236982847514906,61.58779678412061,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:51.044530,simple,short,5,58,42.081830978393555,0.9540061950683594,43.035837173461914,0.0164483826735924,60.79625090468517,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:51.272532,simple,short,5,13,43.10433840751648,0.20100069046020508,43.305339097976685,0.015461591573861929,64.67639474389662,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:52.168541,simple,short,5,53,43.27784061431885,0.8685076236724854,44.14634823799133,0.016386936295707272,61.02421965611476,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:53.203548,simple,short,7,61,44.18383979797363,1.007507562637329,45.19134736061096,0.016516517420284083,60.5454512324669,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:53.384049,simple,short,4,10,45.20835280418396,0.15200161933898926,45.36035442352295,0.015200161933898925,65.7887728004944,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:54.299056,simple,short,7,54,45.401355266571045,0.8880054950714111,46.289360761642456,0.016444546205026132,60.81043450711694,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:55.397067,simple,short,4,65,46.34786367416382,1.0705103874206543,47.41837406158447,0.016469390575702375,60.71870087745204,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:57.991563,simple,short,6,153,47.38237166404724,2.5669968128204346,49.949368476867676,0.01677775694653879,59.602723009186136,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:41:58.168564,simple,short,8,10,50.03486919403076,0.14950180053710938,50.18437099456787,0.014950180053710937,66.888826516292,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:00.363081,simple,short,5,130,50.17887210845947,2.167515277862549,52.34638738632202,0.016673194445096528,59.97650919821744,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:00.508584,simple,short,5,8,52.41538882255554,0.11800003051757812,52.53338885307312,0.014750003814697266,67.7965926356965,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:04.790119,simple,short,7,250,52.537869691848755,4.2545342445373535,56.79240393638611,0.017018136978149415,58.760838585560734,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:05.017122,simple,short,5,13,56.84842538833618,0.20000338554382324,57.048428773880005,0.015384875811063327,64.99889971688273,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:05.246620,simple,short,5,13,57.071927309036255,0.20150065422058105,57.273427963256836,0.015500050324660081,64.5159195650502,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:05.475124,simple,short,5,13,57.309427976608276,0.20150208473205566,57.51093006134033,0.015500160364004282,64.51546155111275,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:05.603125,simple,short,4,7,57.46884870529175,0.10100078582763672,57.569849491119385,0.01442868368966239,69.30639145665536,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:05.882630,simple,short,8,16,57.60393142700195,0.25150585174560547,57.85543727874756,0.015719115734100342,63.6168100620727,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:06.028128,simple,short,6,8,57.94393730163574,0.1179964542388916,58.061933755874634,0.01474955677986145,67.79864743904484,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:09.346656,simple,short,6,195,58.07593250274658,3.290529489517212,61.366461992263794,0.01687451020265237,59.260979310843524,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:09.624657,simple,short,5,16,61.401461601257324,0.2505033016204834,61.65196490287781,0.015656456351280212,63.871413656017445,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:10.237163,simple,short,7,36,61.668964862823486,0.585005521774292,62.25397038459778,0.01625015338261922,61.537880686687934,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:10.466664,simple,short,5,13,62.22396755218506,0.20200324058532715,62.425970792770386,0.015538710814255934,64.35540322190394,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:11.921675,simple,short,5,86,62.45696997642517,1.4270117282867432,63.883981704711914,0.016593159631241198,60.265797607179294,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:13.206186,simple,short,8,76,63.93248009681702,1.2560105323791504,65.18849062919617,0.016526454373409872,60.509046732307155,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:13.384690,simple,short,5,10,65.19349193572998,0.1515040397644043,65.34499597549438,0.01515040397644043,66.00484063362572,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:13.547188,simple,short,5,9,65.37369751930237,0.13450098037719727,65.50819849967957,0.01494455337524414,66.91401040171021,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:14.900701,simple,short,7,80,65.54799556732178,1.3245124816894531,66.87250804901123,0.016556406021118165,60.39958181289295,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:15.649707,simple,short,8,44,66.90200662612915,0.7215080261230469,67.6235146522522,0.0163979096846147,60.98338259163895,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:15.861707,simple,short,4,12,67.6410117149353,0.18500113487243652,67.82601284980774,0.01541676123936971,64.86446695732076,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:16.090209,simple,short,5,13,67.88451504707336,0.20150089263916016,68.08601593971252,0.015500068664550781,64.51584322894234,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:16.317711,simple,short,4,13,68.08801555633545,0.2005021572113037,68.28851771354675,0.015423242862407979,64.8372076431061,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:16.477712,simple,short,5,9,68.2965190410614,0.13299822807312012,68.42951726913452,0.014777580897013346,67.67007448439054,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:16.656714,simple,short,5,10,68.4730224609375,0.15149903297424316,68.62452149391174,0.015149903297424317,66.00702198343492,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:17.354222,simple,short,4,41,68.70352149009705,0.6700067520141602,69.3735282421112,0.016341628097906347,61.19341316598178,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:19.621240,simple,short,6,133,69.38552737236023,2.23952054977417,71.6250479221344,0.01683850037424188,59.38771136233223,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:19.900741,simple,short,7,16,71.59954190254211,0.25150084495544434,71.85104274749756,0.01571880280971527,63.61807652310093,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:20.126241,simple,short,5,13,71.84804701805115,0.19800066947937012,72.04604768753052,0.015230820729182316,65.6563436587495,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:20.276243,simple,short,7,8,72.0980498790741,0.11849856376647949,72.21654844284058,0.014812320470809937,67.51136676867483,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:22.684262,simple,short,5,141,72.20904994010925,2.3810184001922607,74.59006834030151,0.01688665532051249,59.21835798858784,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:24.557777,simple,short,7,110,74.65606880187988,1.8465144634246826,76.50258326530457,0.01678649512204257,59.57169693433424,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:24.736781,simple,short,5,10,76.50308203697205,0.15150189399719238,76.65458393096924,0.015150189399719238,66.00577548017532,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:28.190808,simple,short,5,203,76.68579196929932,3.427027463912964,80.11281943321228,0.016881908689226423,59.23500822144435,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:28.336309,simple,short,6,8,80.13111352920532,0.11700224876403809,80.24811577796936,0.01462528109550476,68.37475419924482,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:29.982821,simple,short,7,97,80.3306143283844,1.618013620376587,81.94862794876099,0.016680552787387493,59.95005158079176,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:33.720352,simple,short,4,219,81.92462754249573,3.7095301151275635,85.63415765762329,0.016938493676381568,59.037126860599436,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:33.881855,simple,short,5,9,85.66415596008301,0.1340031623840332,85.79815912246704,0.014889240264892578,67.1625940752602,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:34.076854,simple,short,8,11,85.83442234992981,0.1680011749267578,86.00242352485657,0.01527283408425071,65.47573256434418,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:38.497391,simple,short,5,258,86.07516145706177,4.392536401748657,90.46769785881042,0.01702533489049867,58.7359958809427,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:38.705895,simple,short,5,12,90.45519924163818,0.18100261688232422,90.63620185852051,0.015083551406860352,66.29738401960009,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:40.096403,simple,short,6,82,90.6767749786377,1.3630115985870361,92.03978657722473,0.016622092665695563,60.16089671210808,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:43.321930,simple,short,6,190,92.05071067810059,3.206026077270508,95.2567367553711,0.016873821459318462,59.263398182262755,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
2025-11-03T20:42:43.516431,simple,short,5,11,95.29623627662659,0.16650152206420898,95.4627377986908,0.015136502005837181,66.06546212687475,llama3,NVIDIA GeForce RTX 3060 Ti,6420,8192,92,128
